"","SAMPLE","SESSION","VEG","DAY","MONTH","YEAR","WEB","NIGHT","TRAP","CAPT","TAG","SPP","AGE","SEX","REPROD","WT","NOTES","Stapp.comments"
"1195",6,"May-97","SHRUB",14,5,1997,"24NE",3,96,"N",NA,"DIOR","S","F","N",55,"",NA
"1196",6,"May-97","SHRUB",14,5,1997,"24NE",3,27,"R",NA,"DIOR","A","M","R",NA,"",NA
"1197",6,"May-97","SHRUB",14,5,1997,"24NE",3,9,"R",NA,"DIOR","A","F","N",NA,"",NA
"1198",6,"May-97","SHRUB",14,5,1997,"24NE",3,5,"R",NA,"DIOR","A","F","N",NA,"",NA
"1199",6,"May-97","SHRUB",14,5,1997,"24NE",3,110,"R",NA,"DIOR","A","F","N",NA,"",NA
"1200",6,"May-97","SHRUB",14,5,1997,"24NE",3,106,"R",NA,"DIOR","A","M","R",NA,"",NA
"1201",6,"May-97","SHRUB",14,5,1997,"24NE",3,36,"R",1394,"DIOR","A","M","R",NA,"",NA
"1202",6,"May-97","SHRUB",14,5,1997,"24NE",3,19,"R",NA,"DIOR","A","F","N",NA,"",NA
"1203",6,"May-97","SHRUB",14,5,1997,"24NE",3,78,"R",NA,"DIOR","A","F","R",NA,"VAG PLUG",NA
"1204",6,"May-97","SHRUB",14,5,1997,"24NE",3,59,"N",NA,"PEMA","A","F","N",20,"",NA
"1205",6,"May-97","SHRUB",14,5,1997,"24NE",3,8,"N",1811,"PEMA","A","M","R",24,"",NA
"1206",6,"May-97","SHRUB",14,5,1997,"24NE",3,58,"R",NA,"PEMA","A","F","N",NA,"",NA
"1207",6,"May-97","SHRUB",14,5,1997,"24NE",3,57,"R",NA,"PEMA","A","M","R",NA,"",NA
"1208",6,"May-97","SHRUB",14,5,1997,"24NE",3,109,"R",NA,"PEMA","A","M","N",NA,"",NA
"1209",6,"May-97","SHRUB",14,5,1997,"24NE",3,67,"R",NA,"PEMA","A","M","N",NA,"",NA
"1210",6,"May-97","SHRUB",14,5,1997,"24NE",3,20,"R",NA,"PEMA","A","M","N",NA,"",NA
"1211",6,"May-97","GRASS",14,5,1997,"27NE",3,47,"N",NA,"ONLE",NA,NA,NA,NA,"DIT-WEASEL",NA
"1212",6,"May-97","SHRUB",15,5,1997,"24NE",4,120,"N",NA,"DIOR","A","M","N",74,"",NA
"1213",6,"May-97","SHRUB",15,5,1997,"24NE",4,25,"R",1394,"DIOR","A","M","R",NA,"",NA
"1214",6,"May-97","SHRUB",15,5,1997,"24NE",4,79,"R",NA,"DIOR","A","F","N",NA,"",NA
"1215",6,"May-97","SHRUB",15,5,1997,"24NE",4,9,"R",NA,"DIOR","A","F","R",NA,"VAG PLUG",NA
"1216",6,"May-97","SHRUB",15,5,1997,"24NE",4,6,"R",NA,"DIOR","A","F","N",NA,"",NA
"1217",6,"May-97","SHRUB",15,5,1997,"24NE",4,110,"R",NA,"DIOR","A","F","R",NA,"VAG PLUG",NA
"1218",6,"May-97","SHRUB",15,5,1997,"24NE",4,16,"R",NA,"DIOR","A","F","N",NA,"",NA
"1219",6,"May-97","SHRUB",15,5,1997,"24NE",4,99,"R",NA,"DIOR","A","M","N",NA,"",NA
"1220",6,"May-97","SHRUB",15,5,1997,"24NE",4,90,"R",NA,"DIOR","A","F","N",NA,"",NA
"1221",6,"May-97","SHRUB",15,5,1997,"24NE",4,107,"N",NA,"PEMA","A","F","N",26,"",NA
"1222",6,"May-97","SHRUB",15,5,1997,"24NE",4,20,"N",1812,"PEMA","A","F","N",27,"",NA
"1223",6,"May-97","SHRUB",15,5,1997,"24NE",4,26,"R",NA,"PEMA","A","F","R",NA,"",NA
"1224",6,"May-97","SHRUB",15,5,1997,"24NE",4,61,"R",NA,"PEMA","A","M","N",NA,"",NA
"1225",6,"May-97","SHRUB",15,5,1997,"24NE",4,10,"R",1811,"PEMA","A","M","N",NA,"",NA
"1226",6,"May-97","SHRUB",15,5,1997,"24NE",4,3,"R",NA,"PEMA","A","M","N",NA,"",NA
"1227",6,"May-97","SHRUB",15,5,1997,"24NE",4,106,"R",NA,"PEMA","A","M","N",NA,"",NA
"1228",6,"May-97","SHRUB",15,5,1997,"24NE",4,59,"R",NA,"PEMA","A","M","N",NA,"",NA
"1229",6,"May-97","SHRUB",15,5,1997,"24NE",4,58,"R",NA,"PEMA","A","F","N",NA,"",NA
"1230",6,"May-97","SHRUB",15,5,1997,"24NE",4,57,"R",NA,"REME","A","F","N",NA,"",NA
"1231",7,"Sep-97","SHRUB",25,8,1997,"13NE",1,33,"N",1847,"ONLE","A","M","R",32,"",NA
"1232",7,"Sep-97","SHRUB",25,8,1997,"13NW",1,90,"N",1846,"DIOR","A","F","N",70,"",NA
"1233",7,"Sep-97","SHRUB",25,8,1997,"13NW",1,81,"N",1903,"ONLE","S","F","N",25.5,"",NA
"1234",7,"Sep-97","SHRUB",25,8,1997,"13NW",1,62,"N",1902,"ONLE","A","F","R",32.5,"",NA
"1235",7,"Sep-97","SHRUB",25,8,1997,"13NW",1,107,"N",NA,"SYAU",NA,NA,NA,NA,"",NA
"1236",7,"Sep-97","SHRUB",26,8,1997,"13NE",2,57,"N",1906,"DIOR","A","M","N",52,"",NA
"1237",7,"Sep-97","SHRUB",26,8,1997,"13NE",2,96,"N",1975,"ONLE","A","M","R",24,"",NA
"1238",7,"Sep-97","SHRUB",26,8,1997,"13NE",2,60,"N",1850,"ONLE","A","F","R",35,"",NA
"1239",7,"Sep-97","SHRUB",26,8,1997,"13NW",2,110,"N",1904,"DIOR","A","F","R",68,"",NA
"1240",7,"Sep-97","SHRUB",26,8,1997,"13NW",2,90,"R",1846,"DIOR","A","F","N",NA,"",NA
"1241",7,"Sep-97","SHRUB",26,8,1997,"13NW",2,86,"N",1905,"ONLE","S","M","N",NA,"",NA
"1242",7,"Sep-97","SHRUB",26,8,1997,"13NW",2,64,"N",1848,"ONLE","S","M","N",25,"",NA
"1243",7,"Sep-97","SHRUB",26,8,1997,"13NW",2,73,"R",1903,"ONLE","S","F","N",NA,"",NA
"1244",7,"Sep-97","SHRUB",26,8,1997,"13NW",2,52,"R",1902,"ONLE","A","F","R",NA,"",NA
"1245",7,"Sep-97","SHRUB",27,8,1997,"13NE",3,35,"N",1853,"ONLE","A","M","N",30,"",NA
"1246",7,"Sep-97","SHRUB",27,8,1997,"13NE",3,21,"N",1907,"ONLE","J","M","N",20,"",NA
"1247",7,"Sep-97","SHRUB",27,8,1997,"13NE",3,115,"N",1964,"ONLE","J","F","N",16,"",NA
"1248",7,"Sep-97","SHRUB",27,8,1997,"13NE",3,11,"R",1847,"ONLE","A","M","R",NA,"",NA
"1249",7,"Sep-97","SHRUB",27,8,1997,"13NW",3,73,"N",1949,"ONLE","A","M","R",36,"",NA
"1250",7,"Sep-97","SHRUB",27,8,1997,"13NW",3,52,"N",1852,"ONLE","S","M","N",24,"",NA
"1251",7,"Sep-97","SHRUB",27,8,1997,"13NW",3,34,"R",1848,"ONLE","S","M","N",NA,"",NA
"1252",7,"Sep-97","SHRUB",27,8,1997,"13NW",3,22,"R",1902,"ONLE",NA,NA,NA,NA,"",NA
"1253",7,"Sep-97","SHRUB",27,8,1997,"13NW",3,103,"R",1905,"ONLE",NA,NA,NA,NA,"",NA
"1254",7,"Sep-97","SHRUB",27,8,1997,"13NW",3,71,"N",1851,"REME","A","M","N",10,"",NA
"1255",7,"Sep-97","SHRUB",28,8,1997,"13NE",4,33,"N",1954,"DIOR","A","F","N",64,"",NA
"1256",7,"Sep-97","SHRUB",28,8,1997,"13NE",4,47,"R",1906,"DIOR","A",NA,NA,NA,"",NA
"1257",7,"Sep-97","SHRUB",28,8,1997,"13NE",4,73,"R",1907,"ONLE","S","F","N",NA,"",NA
"1258",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,89,"N",1944,"DIOR","A","M","N",63,"",NA
"1259",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,119,"N",1908,"DIOR","A","M","N",64,"",NA
"1260",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,90,"R",1846,"DIOR","A","F",NA,NA,"",NA
"1261",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,98,"N",1950,"ONLE","S","F","N",22,"",NA
"1262",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,78,"R",1949,"ONLE","A","M","R",NA,"",NA
"1263",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,115,"R",1903,"ONLE","A","F",NA,NA,"",NA
"1264",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,95,"N",NA,"SYAU",NA,NA,NA,NA,"",NA
"1265",7,"Sep-97","SHRUB",28,8,1997,"13NW",4,17,"N",NA,"SYAU",NA,NA,NA,NA,"",NA
"1266",7,"Sep-97","SHRUB",2,9,1997,"24NE",1,100,"N",1910,"DIOR","A","M","R",78,"",NA
"1267",7,"Sep-97","SHRUB",2,9,1997,"24NE",1,106,"N",1856,"DIOR","A","F","N",68,"",NA
"1268",7,"Sep-97","GRASS",2,9,1997,"27NE",1,10,"N",1909,"ONLE","A","M","N",30,"",NA
"1269",7,"Sep-97","GRASS",2,9,1997,"27NE",1,16,"N",1855,"ONLE","S","M","N",22,"",NA
"1270",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,57,"N",1860,"DIOR","A","M","R",70,"",NA
"1271",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,79,"N",1931,"DIOR","A","F","R",68,"",NA
"1272",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,108,"R",1856,"DIOR",NA,NA,NA,NA,"",NA
"1273",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,90,"R",1910,"DIOR",NA,NA,NA,NA,"",NA
"1274",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,55,"N",1859,"ONLE","A","M","R",30,"",NA
"1275",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,84,"N",1912,"ONLE","A","F","N",28,"",NA
"1276",7,"Sep-97","SHRUB",3,9,1997,"24NE",2,67,"N",1929,"ONLE","A","M","R",31,"",NA
"1277",7,"Sep-97","GRASS",3,9,1997,"27NE",2,71,"N",1857,"ONLE","S","F","N",21,"",NA
"1278",7,"Sep-97","GRASS",3,9,1997,"27NE",2,52,"N",1858,"ONLE","S","M","N",30,"",NA
"1279",7,"Sep-97","GRASS",3,9,1997,"27NE",2,117,"N",1911,"ONLE","J","F","N",20,"",NA
"1280",7,"Sep-97","GRASS",3,9,1997,"27NE",2,113,"R",1909,"ONLE",NA,NA,NA,NA,"",NA
"1281",7,"Sep-97","GRASS",3,9,1997,"27NE",2,26,"R",1855,"ONLE",NA,NA,NA,NA,"",NA
"1282",7,"Sep-97","SHRUB",4,9,1997,"24NE",3,97,"N",1913,"CHHI","A","F","R",37,"",NA
"1283",7,"Sep-97","SHRUB",4,9,1997,"24NE",3,112,"N",1861,"DIOR","A","F","N",67,"",NA
"1284",7,"Sep-97","SHRUB",4,9,1997,"24NE",3,80,"R",1931,"DIOR",NA,NA,NA,NA,"",NA
"1285",7,"Sep-97","SHRUB",4,9,1997,"24NE",3,118,"R",1856,"DIOR",NA,NA,NA,NA,"",NA
"1286",7,"Sep-97","SHRUB",4,9,1997,"24NE",3,5,"N",1862,"ONLE","A","F","R",28,"",NA
"1287",7,"Sep-97","GRASS",4,9,1997,"26NW",3,95,"N",393,"ONLE","J","M","N",24,"",NA
"1288",7,"Sep-97","GRASS",4,9,1997,"26NW",3,106,"N",394,"ONLE","A","F","R",33,"",NA
"1289",7,"Sep-97","GRASS",4,9,1997,"26NW",3,35,"N",1863,"ONLE","J","M","N",22.5,"",NA
"1290",7,"Sep-97","GRASS",4,9,1997,"27NE",3,97,"N",391,"ONLE","A","M","R",32,"",NA
"1291",7,"Sep-97","GRASS",4,9,1997,"27NE",3,10,"N",392,"ONLE","S","F","N",34,"",NA
"1292",7,"Sep-97","GRASS",4,9,1997,"27NE",3,113,"R",1911,"ONLE","J","F","N",20.5,"",NA
"1293",7,"Sep-97","GRASS",4,9,1997,"27NE",3,13,"R",1909,"ONLE","S","M","R",25,"",NA
"1294",7,"Sep-97","SHRUB",5,9,1997,"24NE",4,97,"R",1913,"CHHI",NA,NA,NA,NA,"",NA
"1295",7,"Sep-97","SHRUB",5,9,1997,"24NE",4,120,"R",1860,"DIOR",NA,NA,NA,NA,"",NA
"1296",7,"Sep-97","SHRUB",5,9,1997,"24NE",4,36,"N",1914,"ONLE","S","F","N",24,"",NA
"1297",7,"Sep-97","SHRUB",5,9,1997,"24NE",4,99,"R",1912,"ONLE",NA,NA,NA,NA,"",NA
"1298",7,"Sep-97","GRASS",5,9,1997,"26NW",4,100,"R",394,"ONLE",NA,NA,NA,NA,"",NA
"1299",7,"Sep-97","GRASS",5,9,1997,"27NE",4,10,"R",1855,"ONLE",NA,NA,NA,NA,"",NA
"1300",7,"Sep-97","GRASS",5,9,1997,"27NE",4,42,"R",1858,"ONLE",NA,NA,NA,NA,"",NA
"1301",7,"Sep-97","GRASS",5,9,1997,"27NE",4,12,"R",1909,"ONLE",NA,NA,NA,NA,"",NA
"1302",7,"Sep-97","GRASS",5,9,1997,"27NE",4,17,"R",392,"ONLE",NA,NA,NA,NA,"",NA
"1303",8,"May-98","SHRUB",20,4,1998,"24NE",1,100,"N",1918,"DIOR","A","F","N",66,"",NA
"1304",8,"May-98","SHRUB",20,4,1998,"24NE",1,85,"N",1942,"DIOR","A","M","R",79,"",NA
"1305",8,"May-98","SHRUB",20,4,1998,"24NE",1,9,"N",1973,"DIOR","A","M","R",74,"",NA
"1306",8,"May-98","SHRUB",20,4,1998,"24NE",1,79,"O",1931,"DIOR","A","F","R",74,"",NA
"1307",8,"May-98","SHRUB",20,4,1998,"24NE",1,56,"N",1916,"ONLE","A","F","N",40,"",NA
"1308",8,"May-98","SHRUB",20,4,1998,"24NE",1,45,"N",1972,"ONLE","A","F","R",36,"",NA
"1309",8,"May-98","SHRUB",20,4,1998,"24NE",1,105,"N",1975,"ONLE","A","F","R",33,"",NA
"1310",8,"May-98","SHRUB",20,4,1998,"24NE",1,38,"N",1919,"PEMA","A","F","N",23,"",NA
"1311",8,"May-98","SHRUB",20,4,1998,"24NE",1,59,"N",1970,"PEMA","S","F","R",22,"",NA
"1312",8,"May-98","SHRUB",20,4,1998,"24NE",1,120,"N",1974,"PEMA","A","F","N",20,"",NA
"1313",8,"May-98","GRASS",20,4,1998,"26NW",1,33,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1314",8,"May-98","GRASS",20,4,1998,"26NW",1,66,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1315",8,"May-98","GRASS",20,4,1998,"27NE",1,46,"N",1857,"ONLE","A","F","R",39,"",NA
"1316",8,"May-98","GRASS",20,4,1998,"27NE",1,52,"N",1858,"ONLE","A","M","R",34,"",NA
"1317",8,"May-98","GRASS",20,4,1998,"27NE",1,10,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1318",8,"May-98","GRASS",20,4,1998,"27NE",1,57,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1319",8,"May-98","GRASS",20,4,1998,"27NE",1,96,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1320",8,"May-98","GRASS",20,4,1998,"27NE",1,120,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1321",8,"May-98","SHRUB",21,4,1998,"24NE",2,35,"N",4,"DIOR","A","M","N",73,"",NA
"1322",8,"May-98","SHRUB",21,4,1998,"24NE",2,90,"N",7,"DIOR","A","M","R",73,"",NA
"1323",8,"May-98","SHRUB",21,4,1998,"24NE",2,85,"N",1977,"DIOR","A","F","R",64,"",NA
"1324",8,"May-98","SHRUB",21,4,1998,"24NE",2,110,"N",1990,"DIOR","A","F","R",66,"",NA
"1325",8,"May-98","SHRUB",21,4,1998,"24NE",2,79,"R",1931,"DIOR","A","F","R",72,"",NA
"1326",8,"May-98","SHRUB",21,4,1998,"24NE",2,84,"R",1942,"DIOR","A","M","R",81,"",NA
"1327",8,"May-98","SHRUB",21,4,1998,"24NE",2,56,"N",3,"ONLE","A","F","R",NA,"",NA
"1328",8,"May-98","SHRUB",21,4,1998,"24NE",2,37,"N",5,"ONLE","A","M","R",38,"",NA
"1329",8,"May-98","SHRUB",21,4,1998,"24NE",2,8,"O",1862,"ONLE","A","F","R",37,"",NA
"1330",8,"May-98","SHRUB",21,4,1998,"24NE",2,92,"R",1975,"ONLE","A","M","R",32,"",NA
"1331",8,"May-98","SHRUB",21,4,1998,"24NE",2,100,"N",6,"PEMA","A","F","R",30,"",NA
"1332",8,"May-98","SHRUB",21,4,1998,"24NE",2,10,"N",1988,"PEMA","A","M","R",23,"",NA
"1333",8,"May-98","SHRUB",21,4,1998,"24NE",2,2,"N",1993,"PEMA","A","M","R",18,"",NA
"1334",8,"May-98","SHRUB",21,4,1998,"24NE",2,38,"R",1919,"PEMA",NA,NA,NA,NA,"",NA
"1335",8,"May-98","SHRUB",21,4,1998,"24NE",2,60,"R",1970,"PEMA","A","F","R",19,"",NA
"1336",8,"May-98","GRASS",21,4,1998,"26NW",2,40,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1337",8,"May-98","GRASS",21,4,1998,"26NW",2,60,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1338",8,"May-98","GRASS",21,4,1998,"27NE",2,71,"R",1857,"ONLE",NA,NA,NA,NA,"",NA
"1339",8,"May-98","GRASS",21,4,1998,"27NE",2,38,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1340",8,"May-98","GRASS",21,4,1998,"27NE",2,63,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1341",8,"May-98","SHRUB",22,4,1998,"24NE",3,110,"N",1985,"DIOR","S","M","N",NA,"",NA
"1342",8,"May-98","SHRUB",22,4,1998,"24NE",3,10,"N",1994,"DIOR","A","M","R",76,"",NA
"1343",8,"May-98","SHRUB",22,4,1998,"24NE",3,26,"R",4,"DIOR",NA,NA,NA,NA,"",NA
"1344",8,"May-98","SHRUB",22,4,1998,"24NE",3,89,"R",7,"DIOR",NA,NA,NA,NA,"",NA
"1345",8,"May-98","SHRUB",22,4,1998,"24NE",3,87,"R",1942,"DIOR",NA,NA,NA,NA,"",NA
"1346",8,"May-98","SHRUB",22,4,1998,"24NE",3,8,"R",1973,"DIOR",NA,NA,NA,NA,"",NA
"1347",8,"May-98","SHRUB",22,4,1998,"24NE",3,73,"R",1976,"DIOR",NA,NA,NA,NA,"",NA
"1348",8,"May-98","SHRUB",22,4,1998,"24NE",3,79,"R",1981,"DIOR",NA,NA,NA,NA,"",NA
"1349",8,"May-98","SHRUB",22,4,1998,"24NE",3,109,"R",1990,"DIOR",NA,NA,NA,NA,"",NA
"1350",8,"May-98","SHRUB",22,4,1998,"24NE",3,86,"R",1997,"DIOR",NA,NA,NA,NA,"",NA
"1351",8,"May-98","SHRUB",22,4,1998,"24NE",3,108,"N",1995,"ONLE","A","F","R",36,"",NA
"1352",8,"May-98","SHRUB",22,4,1998,"24NE",3,59,"R",3,"ONLE",NA,NA,NA,NA,"",NA
"1353",8,"May-98","SHRUB",22,4,1998,"24NE",3,6,"R",1862,"ONLE","A","M","R",35,"",NA
"1354",8,"May-98","SHRUB",22,4,1998,"24NE",3,32,"R",1972,"ONLE",NA,NA,NA,NA,"",NA
"1355",8,"May-98","SHRUB",22,4,1998,"24NE",3,43,"N",12,"PEMA","A","F","R",20,"",NA
"1356",8,"May-98","SHRUB",22,4,1998,"24NE",3,90,"R",6,"PEMA",NA,NA,NA,NA,"",NA
"1357",8,"May-98","SHRUB",22,4,1998,"24NE",3,35,"R",1919,"PEMA","A","M","N",20,"",NA
"1358",8,"May-98","SHRUB",22,4,1998,"24NE",3,58,"R",1970,"PEMA",NA,NA,NA,NA,"",NA
"1359",8,"May-98","SHRUB",22,4,1998,"24NE",3,120,"R",1974,"PEMA",NA,NA,NA,NA,"",NA
"1360",8,"May-98","SHRUB",22,4,1998,"24NE",3,92,"R",1993,"PEMA","A","M","R",18,"",NA
"1361",8,"May-98","GRASS",22,4,1998,"26NW",3,88,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1362",8,"May-98","GRASS",22,4,1998,"27NE",3,38,"N",1855,"ONLE","A","N","R",33,"",NA
"1363",8,"May-98","GRASS",22,4,1998,"27NE",3,41,"R",1857,"ONLE",NA,NA,NA,NA,"",NA
"1364",8,"May-98","GRASS",22,4,1998,"27NE",3,3,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1365",8,"May-98","SHRUB",23,4,1998,"24NE",4,35,"N",39,"DIOR","A","F","R",61,"",NA
"1366",8,"May-98","SHRUB",23,4,1998,"24NE",4,106,"N",42,"DIOR","S","F","N",59.5,"",NA
"1367",8,"May-98","SHRUB",23,4,1998,"24NE",4,30,"N",45,"DIOR","S","F","N",46.5,"",NA
"1368",8,"May-98","SHRUB",23,4,1998,"24NE",4,100,"N",73,"DIOR","A","M","R",78,"",NA
"1369",8,"May-98","SHRUB",23,4,1998,"24NE",4,118,"N",89,"DIOR","S","M","R",54,"",NA
"1370",8,"May-98","SHRUB",23,4,1998,"24NE",4,48,"R",4,"DIOR",NA,NA,NA,NA,"",NA
"1371",8,"May-98","SHRUB",23,4,1998,"24NE",4,80,"R",1931,"DIOR","A","F","R",NA,"",NA
"1372",8,"May-98","SHRUB",23,4,1998,"24NE",4,86,"R",1942,"DIOR","A","M","R",NA,"",NA
"1373",8,"May-98","SHRUB",23,4,1998,"24NE",4,10,"R",1973,"DIOR",NA,NA,NA,NA,"",NA
"1374",8,"May-98","SHRUB",23,4,1998,"24NE",4,85,"R",1977,"DIOR","S","F","N",NA,"",NA
"1375",8,"May-98","SHRUB",23,4,1998,"24NE",4,110,"R",1985,"DIOR",NA,NA,NA,NA,"",NA
"1376",8,"May-98","SHRUB",23,4,1998,"24NE",4,109,"R",1990,"DIOR",NA,NA,NA,NA,"",NA
"1377",8,"May-98","SHRUB",23,4,1998,"24NE",4,59,"R",3,"ONLE","A","F","R",NA,"",NA
"1378",8,"May-98","SHRUB",23,4,1998,"24NE",4,37,"R",5,"ONLE",NA,NA,NA,NA,"",NA
"1379",8,"May-98","SHRUB",23,4,1998,"24NE",4,8,"R",1862,"ONLE",NA,NA,NA,NA,"",NA
"1380",8,"May-98","SHRUB",23,4,1998,"24NE",4,32,"R",1975,"ONLE",NA,NA,NA,NA,"",NA
"1381",8,"May-98","SHRUB",23,4,1998,"24NE",4,108,"N",43,"PEMA","A","M","N",20,"",NA
"1382",8,"May-98","SHRUB",23,4,1998,"24NE",4,87,"R",6,"PEMA","A","F","R",NA,"",NA
"1383",8,"May-98","SHRUB",23,4,1998,"24NE",4,66,"R",970,"PEMA","A","F","R",NA,"",NA
"1384",8,"May-98","SHRUB",23,4,1998,"24NE",4,44,"R",1919,"PEMA",NA,NA,NA,NA,"",NA
"1385",8,"May-98","SHRUB",23,4,1998,"24NE",4,120,"R",1974,"PEMA",NA,NA,NA,NA,"",NA
"1386",8,"May-98","GRASS",23,4,1998,"26NW",4,37,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1387",8,"May-98","GRASS",23,4,1998,"26NW",4,49,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1388",8,"May-98","GRASS",23,4,1998,"27NE",4,124,"R",1857,"ONLE",NA,NA,NA,NA,"",NA
"1389",8,"May-98","GRASS",23,4,1998,"27NE",4,23,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1390",8,"May-98","GRASS",23,4,1998,"27NE",4,48,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1391",8,"May-98","GRASS",23,4,1998,"27NE",4,52,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1392",8,"May-98","GRASS",23,4,1998,"27NE",4,60,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1393",8,"May-98","GRASS",23,4,1998,"27NE",4,75,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1394",8,"May-98","SHRUB",27,4,1998,"13SW",1,97,NA,NA,"DIOR",NA,NA,NA,NA,"ESCAPED",NA
"1395",8,"May-98","SHRUB",27,4,1998,"13SW",1,10,"N",20,"DIOR","A","F","R",64,"",NA
"1396",8,"May-98","SHRUB",27,4,1998,"13SW",1,11,"N",40,"DIOR","S","M","N",51,"",NA
"1397",8,"May-98","SHRUB",27,4,1998,"13SW",1,13,"N",35,"DIOR","A","M","R",75,"",NA
"1398",8,"May-98","SHRUB",27,4,1998,"13SW",1,17,"N",19,"DIOR","A","F","N",48,"",NA
"1399",8,"May-98","SHRUB",27,4,1998,"13SW",1,36,"N",54,"DIOR","A","M","R",78,"",NA
"1400",8,"May-98","SHRUB",27,4,1998,"13SW",1,40,"N",64,"DIOR","A","F","R",76,"",NA
"1401",8,"May-98","SHRUB",27,4,1998,"13SW",1,54,"N",55,"DIOR","S","M","R",64,"",NA
"1402",8,"May-98","SHRUB",27,4,1998,"13SW",1,63,"N",3448,"DIOR","A","F","R",61,"",NA
"1403",8,"May-98","SHRUB",27,4,1998,"13SW",1,70,"N",63,"DIOR","A","M","R",70,"",NA
"1404",8,"May-98","SHRUB",27,4,1998,"13SW",1,77,"N",21,"DIOR","S","F","N",36,"",NA
"1405",8,"May-98","SHRUB",27,4,1998,"13SW",1,105,"N",38,"DIOR","A","M","N",70,"",NA
"1406",8,"May-98","SHRUB",27,4,1998,"13SW",1,80,"N",65,"PEMA","A","M","R",26,"",NA
"1407",8,"May-98","GRASS",27,4,1998,"25NE",1,74,NA,NA,"SPTR",NA,NA,NA,NA,"",NA
"1408",8,"May-98","SHRUB",27,4,1998,"13NW",1,96,NA,NA,NA,NA,NA,NA,NA,"SPRUNG",NA
"1409",8,"May-98","SHRUB",27,4,1998,"13NW",1,78,"N",18,"DIOR","A","M","R",73,"",NA
"1410",8,"May-98","SHRUB",27,4,1998,"13NW",1,90,"N",66,"DIOR","S","M","N",49,"",NA
"1411",8,"May-98","SHRUB",27,4,1998,"13NW",1,120,"O",1903,"ONLE","A","M","R",50,"",NA
"1412",8,"May-98","SHRUB",27,4,1998,"13NW",1,55,"N",17,"PEMA","S","M","N",16,"",NA
"1413",8,"May-98","SHRUB",27,4,1998,"13NW",1,112,"N",29,"PEMA","S","F","N",37,"",NA
"1414",8,"May-98","SHRUB",27,4,1998,"13NW",1,26,"N",36,"PEMA","A","M","N",16,"",NA
"1415",8,"May-98","SHRUB",27,4,1998,"13NW",1,115,"N",53,"PEMA","A","M","R",19,"",NA
"1416",8,"May-98","SHRUB",27,4,1998,"13NW",1,98,"N",75,"PEMA","A","F","R",NA,"",NA
"1417",8,"May-98","SHRUB",28,4,1998,"13NW",2,120,"N",47,"ONLE","A","F","R",42,"",NA
"1418",8,"May-98","SHRUB",28,4,1998,"13NW",2,58,"O",1902,"ONLE","A","F","R",NA,"",NA
"1419",8,"May-98","SHRUB",28,4,1998,"13NW",2,69,"N",22,"PEMA","S","M","N",39,"",NA
"1420",8,"May-98","SHRUB",28,4,1998,"13NW",2,53,"R",17,"PEMA",NA,NA,NA,NA,"",NA
"1421",8,"May-98","SHRUB",28,4,1998,"13NW",2,106,"R",29,"PEMA",NA,NA,NA,NA,"",NA
"1422",8,"May-98","SHRUB",28,4,1998,"13NW",2,28,"R",36,"PEMA",NA,NA,NA,NA,"",NA
"1423",8,"May-98","SHRUB",28,4,1998,"13NW",2,104,"R",53,"PEMA",NA,NA,NA,NA,"",NA
"1424",8,"May-98","SHRUB",28,4,1998,"13NW",2,99,"R",75,"PEMA",NA,NA,NA,NA,"",NA
"1425",8,"May-98","SHRUB",28,4,1998,"13SW",2,8,"N",127,"DIOR","S","M","N",45,"",NA
"1426",8,"May-98","SHRUB",28,4,1998,"13SW",2,9,"N",126,"DIOR","S","M","N",46,"",NA
