year,season,date,habitat,night,web,trap,recap,spp,sex,age,weight,repro,recond,incomplete,marked,dead,closed,newborn,keyfield,datasetid,POINT_X,POINT_Y,table_id,layer_id
1995,F,10/26/1995,JC,3,2,9,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC29,DSL2006013,-106.7728223,32.51536671,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,20,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC220,DSL2006013,-106.7731473,32.51552259,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,24,N,ONAR,F,A,0,N,.,Y,M,.,.,.,JC224,DSL2006013,-106.7733549,32.51520908,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,30,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC230,DSL2006013,-106.7731946,32.51580981,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,35,N,REME,M,A,10,Y,S,.,.,.,.,.,JC235,DSL2006013,-106.7736357,32.51556432,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,36,N,PGFL,M,A,9,N,.,.,.,D,.,.,JC236,DSL2006013,-106.773726,32.51552044,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,42,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC242,DSL2006013,-106.7732536,32.51598725,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,45,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC245,DSL2006013,-106.7735807,32.51596496,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,47,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC247,DSL2006013,-106.7737894,32.51597245,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,54,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC254,DSL2006013,-106.7731943,32.51617612,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,55,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC255,DSL2006013,-106.7732847,32.5162236,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,56,Y,PELE,.,.,0,.,.,.,.,.,.,.,JC256,DSL2006013,-106.7733758,32.51626995,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,57,N,DIME,F,A,40,N,.,.,.,.,.,.,JC257,DSL2006013,-106.7734672,32.51631556,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,58,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC258,DSL2006013,-106.7735602,32.51635494,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,59,Y,DIME,.,.,0,.,.,.,.,.,10,.,JC259,DSL2006013,-106.7736588,32.51639753,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,60,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC260,DSL2006013,-106.7737549,32.51644297,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,70,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC270,DSL2006013,-106.7732603,32.51661453,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,74,Y,DIME,.,.,0,.,.,.,.,D,.,.,JC274,DSL2006013,-106.7728199,32.51608945,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,83,N,NEAL,F,A,182,N,.,.,.,.,.,.,JC283,DSL2006013,-106.7728247,32.51680765,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,89,Y,PELE,.,.,0,.,.,.,.,.,.,.,JC289,DSL2006013,-106.772655,32.51622374,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,99,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC299,DSL2006013,-106.7726808,32.51606188,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,100,N,ONAR,F,A,22,N,.,.,.,.,.,.,JC2100,DSL2006013,-106.7726326,32.51608443,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,106,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2106,DSL2006013,-106.7720878,32.51635523,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,120,N,NEAL,M,A,185,N,.,.,.,.,.,.,JC2120,DSL2006013,-106.7717605,32.51600045,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,132,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2132,DSL2006013,-106.7718991,32.51553841,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,139,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC2139,DSL2006013,-106.7725611,32.51560142,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,2,141,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2141,DSL2006013,-106.7724486,32.51545107,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,8,N,REME,F,A,15,N,.,.,.,.,.,.,JC38,DSL2006013,-106.7782715,32.51468237,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,11,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC311,DSL2006013,-106.7782666,32.51441186,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,20,N,DIME,F,A,42,N,.,.,.,.,.,.,JC320,DSL2006013,-106.7785781,32.51475307,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,22,N,DIME,F,A,38,N,.,.,.,.,.,.,JC322,DSL2006013,-106.7786838,32.51459244,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,24,N,ONAR,M,A,22,N,.,.,.,.,.,.,JC324,DSL2006013,-106.7787874,32.51443391,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,27,N,NEAL,M,A,170,N,.,.,.,.,.,.,JC327,DSL2006013,-106.7784157,32.51515746,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,31,.,DIME,.,.,0,.,.,Y,U,.,.,.,JC331,DSL2006013,-106.7787298,32.51498998,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,40,N,NEAL,.,J,125,N,.,.,.,.,.,.,JC340,DSL2006013,-106.7784902,32.51522723,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,48,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC348,DSL2006013,0,0,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,53,N,ONAR,F,A,19,N,.,.,.,.,.,.,JC353,DSL2006013,-106.7785576,32.51536144,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,70,Y,DIME,.,.,0,.,.,.,.,.,9,.,JC370,DSL2006013,-106.7787022,32.51584522,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,79,Y,PELE,.,.,0,.,.,.,.,.,.,.,JC379,DSL2006013,-106.7782668,32.51568304,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,89,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC389,DSL2006013,-106.7781239,32.51546862,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,92,N,ONAR,M,A,16,N,.,.,.,.,.,.,JC392,DSL2006013,-106.7779633,32.51569922,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,126,Y,ONAR,.,.,0,.,.,.,.,D,.,.,JC3126,DSL2006013,-106.7779044,32.51505255,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,127,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3127,DSL2006013,-106.7778133,32.51500791,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,128,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3128,DSL2006013,-106.7777208,32.51496383,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,139,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3139,DSL2006013,-106.7780012,32.51483195,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,142,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3142,DSL2006013,-106.7778334,32.51460393,100-086-9.1,210-086-3.1
1995,F,10/26/1995,JC,3,3,143,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC3143,DSL2006013,-106.7777791,32.5145286,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,5,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC25,DSL2006013,-106.7728315,32.51572358,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,8,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC28,DSL2006013,-106.7728198,32.51545118,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,11,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC211,DSL2006013,-106.7728206,32.51518239,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,12,N,NEAL,F,A,155,N,.,.,.,.,.,.,JC212,DSL2006013,-106.7728253,32.51508836,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,17,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC217,DSL2006013,-106.7729952,32.51575572,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,24,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC224,DSL2006013,-106.7733549,32.51520908,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,32,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC232,DSL2006013,-106.7733716,32.51570289,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,36,N,NEAL,.,J,82,N,.,.,.,.,.,.,JC236,DSL2006013,-106.773726,32.51552044,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,48,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC248,DSL2006013,-106.7738978,32.5159795,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,53,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC253,DSL2006013,-106.7731023,32.51612829,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,54,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC254,DSL2006013,-106.7731943,32.51617612,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,55,N,DIME,M,A,54,N,.,.,.,.,.,.,JC255,DSL2006013,-106.7732847,32.5162236,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,58,N,DIME,F,A,44,N,.,.,.,.,.,.,JC258,DSL2006013,-106.7735602,32.51635494,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,59,N,NEAL,F,A,180,Y,L,.,.,.,.,.,JC259,DSL2006013,-106.7736588,32.51639753,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,60,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC260,DSL2006013,-106.7737549,32.51644297,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,61,N,ONAR,.,J,11,N,.,.,.,.,.,.,JC261,DSL2006013,-106.7728502,32.51603687,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,64,N,ONAR,F,A,12,N,.,.,.,.,.,.,JC264,DSL2006013,-106.7729324,32.51615062,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,67,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC267,DSL2006013,-106.7730983,32.51637726,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,69,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC269,DSL2006013,-106.7732061,32.51653478,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,72,N,NEAL,M,A,190,N,.,.,.,.,.,.,JC272,DSL2006013,-106.7733692,32.51677258,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,82,N,NEAL,.,J,82,N,.,.,.,.,.,.,JC282,DSL2006013,-106.7728257,32.51671856,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,83,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC283,DSL2006013,-106.7728247,32.51680765,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,86,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC286,DSL2006013,-106.7727691,32.51607129,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,95,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC295,DSL2006013,-106.7723257,32.51668302,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,96,N,DIME,.,J,31,N,.,.,.,.,.,.,JC296,DSL2006013,-106.7722706,32.51676136,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,103,N,PELE,M,A,18,Y,S,.,.,.,.,.,JC2103,DSL2006013,-106.7723538,32.51622456,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,104,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC2104,DSL2006013,-106.7722668,32.51627197,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,106,N,DIME,.,J,25,N,.,.,.,.,.,.,JC2106,DSL2006013,-106.7720878,32.51635523,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,108,N,DIME,M,A,51,N,.,.,.,.,.,.,JC2108,DSL2006013,-106.7719018,32.51643704,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,114,N,NEAL,.,J,85,N,.,.,.,.,.,.,JC2114,DSL2006013,-106.7723959,32.51598996,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,118,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC2118,DSL2006013,-106.7719765,32.51599713,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,119,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2119,DSL2006013,-106.7718779,32.51599949,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,122,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC2122,DSL2006013,-106.7727326,32.51594948,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,135,N,NEAL,M,A,235,N,.,.,.,.,.,.,JC2135,DSL2006013,-106.7727515,32.51587292,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,136,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2136,DSL2006013,-106.7727176,32.51583641,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,141,N,DIME,.,J,24,N,.,.,.,.,.,.,JC2141,DSL2006013,-106.7724486,32.51545107,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,2,142,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC2142,DSL2006013,-106.7723964,32.5153738,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,7,N,NEAL,.,J,110,N,.,.,.,.,.,.,JC37,DSL2006013,-106.7782733,32.51477473,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,11,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC311,DSL2006013,-106.7782666,32.51441186,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,12,N,NEAL,.,J,91,N,.,.,.,.,.,.,JC312,DSL2006013,-106.7782675,32.5143298,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,13,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC313,DSL2006013,-106.7783021,32.51518329,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,27,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC327,DSL2006013,-106.7784157,32.51515746,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,28,N,NEAL,M,A,190,N,.,.,.,.,.,.,JC328,DSL2006013,-106.7784599,32.51513023,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,30,N,DIME,M,A,51,N,.,.,.,.,.,.,JC330,DSL2006013,-106.7786409,32.51504357,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,31,N,DIME,.,J,34,N,.,.,.,.,.,.,JC331,DSL2006013,-106.7787298,32.51498998,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,40,N,SPSP,M,A,90,N,.,.,.,D,.,.,JC340,DSL2006013,-106.7784902,32.51522723,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,43,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC343,DSL2006013,-106.7788049,32.51521705,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,49,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC349,DSL2006013,-106.7783239,32.51524431,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,54,N,DIME,M,A,50,N,.,.,.,.,.,.,JC354,DSL2006013,-106.7786509,32.5154076,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,56,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC356,DSL2006013,-106.7788321,32.51548867,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,58,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC358,DSL2006013,-106.779016,32.51557857,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,60,N,DIME,M,A,36,N,.,.,.,.,.,.,JC360,DSL2006013,-106.7793295,32.51520646,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,66,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC366,DSL2006013,-106.7784897,32.51553081,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,68,N,NEAL,M,A,0,.,.,Y,N,.,.,.,JC368,DSL2006013,-106.7785996,32.51569291,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,76,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC376,DSL2006013,-106.7782705,32.51540488,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,82,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC382,DSL2006013,-106.7782669,32.51594813,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,83,N,NEAL,M,A,180,N,.,.,.,.,.,.,JC383,DSL2006013,-106.7782663,32.51604472,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,84,N,DIME,.,J,26,N,.,.,.,.,.,.,JC384,DSL2006013,-106.7782715,32.51613,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,92,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC392,DSL2006013,-106.7779633,32.51569922,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,96,N,NEAL,M,A,160,N,.,.,.,.,.,.,JC396,DSL2006013,-106.7777679,32.5160196,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,103,N,NEAL,F,A,160,N,.,.,.,.,.,.,JC3103,DSL2006013,-106.7778233,32.51545862,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,105,N,NEAL,F,A,220,N,.,.,.,.,.,.,JC3105,DSL2006013,-106.7776421,32.51555193,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,107,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC3107,DSL2006013,-106.7774589,32.51564716,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,117,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3117,DSL2006013,-106.7775354,32.51523579,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,118,N,DIME,.,J,28,N,.,.,.,.,.,.,JC3118,DSL2006013,-106.7774253,32.51523641,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,119,Y,SPSP,.,.,0,.,.,.,.,.,.,.,JC3119,DSL2006013,-106.7773213,32.51523745,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,124,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC3124,DSL2006013,-106.7780937,32.51513755,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,128,Y,SPSP,.,.,0,.,.,.,.,.,.,.,JC3128,DSL2006013,-106.7777208,32.51496383,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,130,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC3130,DSL2006013,-106.7775341,32.5148791,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,131,N,DIME,F,A,48,Y,P,.,.,.,.,.,JC3131,DSL2006013,-106.7774418,32.51483667,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,132,N,NEAL,.,J,110,N,.,.,.,.,.,.,JC3132,DSL2006013,-106.7773479,32.5147909,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,137,N,ONAR,M,A,20,N,.,.,.,.,.,.,JC3137,DSL2006013,-106.7781124,32.51498661,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,139,N,DIME,.,J,21,N,.,.,.,.,.,.,JC3139,DSL2006013,-106.7780012,32.51483195,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,140,N,DIME,F,A,44,N,.,.,.,.,.,.,JC3140,DSL2006013,-106.7779409,32.51475824,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,141,N,DIME,M,A,55,N,.,.,.,.,.,.,JC3141,DSL2006013,-106.7778861,32.51467925,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,143,N,ONAR,F,A,18,Y,P,.,.,.,.,.,JC3143,DSL2006013,-106.7777791,32.5145286,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,3,144,N,CHPE,M,A,12,N,.,.,.,.,.,.,JC3144,DSL2006013,-106.7777236,32.51445052,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,11,N,DIME,M,A,48,N,.,.,.,.,.,.,JC111,DSL2006013,-106.7698294,32.51443337,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,12,N,DIME,F,A,53,Y,P,.,.,.,.,.,JC112,DSL2006013,-106.7698293,32.51433399,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,15,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC115,DSL2006013,-106.7699339,32.51511581,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,25,N,DIME,M,A,46,Y,S,.,.,.,.,.,JC125,DSL2006013,-106.7698997,32.51521828,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,32,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC132,DSL2006013,-106.7704016,32.51497375,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,35,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC135,DSL2006013,-106.7706616,32.51482857,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,36,N,DIME,F,A,29,Y,V,.,.,.,.,.,JC136,DSL2006013,-106.7707625,32.51478842,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,42,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC142,DSL2006013,-106.7702836,32.5152422,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,48,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC148,DSL2006013,-106.7709199,32.51522844,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,50,Y,PELE,.,.,0,.,.,.,.,.,.,.,JC150,DSL2006013,-106.769948,32.51529447,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,51,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC151,DSL2006013,-106.7699937,32.5153073,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,60,N,DIME,F,A,30,Y,V,.,.,.,.,.,JC160,DSL2006013,-106.7707854,32.51567858,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,70,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC170,DSL2006013,-106.7702969,32.51586746,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,76,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC176,DSL2006013,-106.7698611,32.51544465,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,81,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC181,DSL2006013,-106.769886,32.51587997,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,88,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC188,DSL2006013,-106.7697594,32.51539297,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,89,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC189,DSL2006013,-106.7697118,32.51546655,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,93,N,DIME,.,J,21,N,.,.,.,.,.,.,JC193,DSL2006013,-106.7694907,32.51579126,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,94,N,NEAL,F,A,175,N,.,.,.,.,.,.,JC194,DSL2006013,-106.7694418,32.51587731,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,100,N,DIME,M,A,41,N,.,.,.,.,.,.,JC1100,DSL2006013,-106.7696771,32.51533883,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,120,N,NEAL,M,A,170,N,.,.,.,.,.,.,JC1120,DSL2006013,-106.7687908,32.5152503,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,126,N,ONAR,.,J,34,N,.,.,.,.,.,.,JC1126,DSL2006013,-106.7694843,32.5150654,100-086-9.1,210-086-3.1
1996,F,10/17/1996,JC,2,1,140,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC1140,DSL2006013,-106.7695299,32.5147662,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,5,Y,ONAR,.,.,0,.,.,.,.,.,.,.,JC15,DSL2006013,-106.7698443,32.51497258,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,7,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC17,DSL2006013,-106.7698424,32.51478636,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,10,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC110,DSL2006013,-106.7698318,32.51452982,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,12,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC112,DSL2006013,-106.7698293,32.51433399,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,15,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC115,DSL2006013,-106.7699339,32.51511581,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,25,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC125,DSL2006013,-106.7698997,32.51521828,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,31,N,NEAL,.,J,110,N,.,.,.,.,.,.,JC131,DSL2006013,-106.770307,32.51501763,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,32,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC132,DSL2006013,-106.7704016,32.51497375,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,36,Y,DIME,.,.,0,.,.,.,.,.,.,.,JC136,DSL2006013,-106.7707625,32.51478842,100-086-9.1,210-086-3.1
1996,F,10/18/1996,JC,3,1,48,Y,NEAL,.,.,0,.,.,.,.,.,.,.,JC148,DSL2006013,-106.7709199,32.51522844,100-086-9.1,210-086-3.1
